source_id	distance_parallax(pc)	distance_error_parallax (pc)	distance_cepheid	distance_error_cepheid
1981006115714214912	3086.4197530864194	285.77960676726104	3441.521787255221	17.43367288200582
5521459979795304320	1113.5857461024498	43.402562487289245	1179.278575571138	5.973856390914181
2170880813073764352	NULL	NULL	4792.560987156743	24.27761486984228
3044483895581000192	2777.777777777778	262.3456790123457	2544.069094799214	12.887458261109357
5338207327417387520	5464.48087431694	925.6770879990444	4635.037962912902	23.479652501502425
5338438297925480320	2375.2969121140145	146.69292093815767	2521.7430385983594	12.774361443883802
3046774762417915136	1510.5740181268882	107.24619161928057	1352.5647474438772	6.851669934501762
6060173364061645696	937.207122774133	39.5260735940356	759.9614030378427	3.8497267553487085
5861196531541297664	NULL	NULL	17027.93155463611	86.25817499690169
1998384927774603520	3378.3783783783783	342.4032140248357	4523.948030510671	22.916905652374016
5242088403212116864	4950.495049504951	637.1924321144985	4876.354752051263	24.702087872492616
5533407170051636608	NULL	NULL	14022.98955572122	71.03607876247274
5541229748611783296	10101.0101010101	1734.5168860320375	9775.169202787734	49.51794955323376
3051692843568009600	NULL	NULL	7828.264707564306	39.65554036322773
2011303326105008768	4587.155963302753	589.1759952865922	3994.2162348069714	20.233450073014943
3099066951319051008	5319.148936170212	933.6803983703032	8931.345426051907	45.243402244496885
5864184488751391744	NULL	NULL	17994.701682632684	91.15553006407076
5329338700985814656	5882.352941176471	622.8373702422145	8679.969071709871	43.97000826277073
2928116120387181824	NULL	NULL	9311.19596569259	47.167606262810125
5306782361701536128	NULL	NULL	16607.230135089976	84.12703319895529
1960750328384177408	2079.002079002079	121.02299004585907	1989.3065051609242	10.07720450919518
2011892703004353792	3003.0030030030034	288.5768651534418	3444.7093408487194	17.449820031458337
3344297935963515008	NULL	NULL	5951.943878501711	30.15068594774545
2078709577944648192	2178.649237472767	109.16978749863537	2222.661436897314	11.25930760101946
5258574068220187648	2433.0900243309006	189.43766612795335	3117.5204753360645	15.792383581947577
2060460704279873536	3194.8881789137376	296.0120037971195	3317.1085361612036	16.803434267857796
2055122987639665664	2597.402597402597	222.63450834879404	4364.462861499627	22.109003672393396
270272675510149504	1763.6684303350967	118.20000062210524	1466.2869064484073	7.427750820249007
5333640230992516480	3717.4721189591073	400.7683697019112	3968.0317331741476	20.100807578135065
3351921532976862336	3289.4736842105262	443.6461218836565	4543.9608236024615	23.01828420226715
2003938801532007808	2070.393374741201	150.02850541602908	1880.1796299206567	9.524401893614005
6057402526059795072	5025.125628140703	782.8085149364913	4938.649912475454	25.017655669561126
2011315528113463808	2493.7655860349128	161.69053675039333	2583.736658680375	13.08840173189929
5699042480743325312	4878.048780487804	737.6561570493752	4295.2627440592905	21.75845752291997
515599111517099136	5952.380952380952	956.6326530612246	5397.918187728016	27.344165094980728
2164359918864249728	5347.593582887701	886.4994709599932	5464.99742576311	27.68396753278854
3390186156826555136	NULL	NULL	5505.9679266516605	27.891511274905184
473293889810320128	1312.3359580052493	53.38899566688022	1495.0417572334297	7.573413899940501
5595650351503904896	3076.9230769230767	274.5562130177515	3403.2982762832157	17.240044531560542
5871738271033526016	1127.3957158962796	43.214717407523686	1279.6552029165236	6.482332987697289
2166303099490547072	1742.1602787456443	81.94830579465574	1877.3047475641024	9.509838638845716
5241157421762533248	8695.652173913044	1058.601134215501	15213.674650503293	77.06771701180263
5307006215391311360	NULL	NULL	13294.128194061688	67.34389508879626
2011892325047232256	2994.011976047904	277.88733909426657	3701.8646473948497	18.752488377420693
4080122796947250176	968.9922480620154	44.13046090980109	996.83667502821	5.049662789753355
4085919765884068736	772.7975270479135	24.485856730266192	849.0406990468007	4.300974605334896
1827869808377481216	2150.537634408602	157.2436119782634	2091.806358515112	10.596436704803523
4690377382729299328	NULL	NULL	60426.18050482965	306.10012940537405
5254295559276699392	2380.9523809523807	158.7301587301587	2573.0609090644516	13.034321723670534
5853170268450896768	NULL	NULL	17358.609599935873	87.9332865398145
5257939993613539456	5319.148936170212	763.9203259393389	5807.270904179609	29.417817912872447
513830684503187840	NULL	NULL	6150.672511875833	31.157383043013784
5698636279917579520	4784.688995215311	641.0109658661659	4862.572067209933	24.63226910224704
1968971582984827136	1061.5711252653925	30.42719785792526	1092.6305747546255	5.534924721874938
189726984845700480	3816.793893129771	582.7166249053085	5761.420362751633	29.18555341183737
6053622679932061056	1206.27261761158	65.4792132599772	1411.4236367368908	7.149830656869578
5873984023533350400	558.3472920156337	107.554335982911	576.2854507586413	2.919281834097644
5594100246268225280	NULL	NULL	10394.685783143474	52.656226767371265
4147381366335558784	1396.6480446927374	78.02503042976186	1678.7559338026624	8.504052453488482
5334506135119058304	1680.672268907563	90.38909681519665	1730.2668587767573	8.76499068702619
5307761545524640256	3952.569169960474	562.420909559593	2368.013528446524	11.995615831340237
